z_um,fw_amp,sh_amp,th_amp
1.693029008114337941e+01,2.664752767186566729e+00,2.307146416367150121e-01,1.686968714560575844e+00
1.693139650893211368e+01,2.664726986686491550e+00,2.305648553907928000e-01,1.687029914934391917e+00
1.693250293672084794e+01,2.664728960519040069e+00,2.300943591918064024e-01,1.687091032765990484e+00
1.693360936450958221e+01,2.664709912965552707e+00,2.298673823362344382e-01,1.687152057842206565e+00
1.693471579229831647e+01,2.664690093843156582e+00,2.296495531139187696e-01,1.687213023458780992e+00
1.693582222008705074e+01,2.664692280359999277e+00,2.291764532355005102e-01,1.687273897229616626e+00
1.693692864787578500e+01,2.664667174845671394e+00,2.290207422556727879e-01,1.687334687285497736e+00
1.693803507566451927e+01,2.664655043113395294e+00,2.287142597209512185e-01,1.687395415606800286e+00
1.693914150345325353e+01,2.664653609829406467e+00,2.282832290102498884e-01,1.687456045938966032e+00
1.694024793124198780e+01,2.664625621481232720e+00,2.281622515555238595e-01,1.687516602677163302e+00
1.694135435903072207e+01,2.664620942990641783e+00,2.277691650967951231e-01,1.687577090863398910e+00
1.694246078681945633e+01,2.664613022305820422e+00,2.274141126816921210e-01,1.687637479647700278e+00
1.694356721460819415e+01,2.664586048501149218e+00,2.272824550292538714e-01,1.687697803449749623e+00
1.694467364239692841e+01,2.664586703959309411e+00,2.268269491047219255e-01,1.687758049082660472e+00
1.694578007018566268e+01,2.664571116473628987e+00,2.265623366897231150e-01,1.687818198991933638e+00
1.694688649797439695e+01,2.664548777851379668e+00,2.263773234872359374e-01,1.687878288817554751e+00
1.694799292576313121e+01,2.664551317781939321e+00,2.258995403202305741e-01,1.687938290515931250e+00
1.694909935355186548e+01,2.664528859615107326e+00,2.257166774887195415e-01,1.687998204318322593e+00
1.695020578134059974e+01,2.664513579468331894e+00,2.254492797880858768e-01,1.688058057968416570e+00
1.695131220912933401e+01,2.664514113869147494e+00,2.249950603436179919e-01,1.688117815738372718e+00
1.695241863691806827e+01,2.664487338168341157e+00,2.248643327363901434e-01,1.688177495586235866e+00
1.695352506470680254e+01,2.664479734295006619e+00,2.245065813391220189e-01,1.688237110262312379e+00
1.695463149249553680e+01,2.664474927552229921e+00,2.241157397319844535e-01,1.688296625492728076e+00
1.695573792028427107e+01,2.664447479874493041e+00,2.239941960973874935e-01,1.688356072369024075e+00
1.695684434807300534e+01,2.664446221457573039e+00,2.235612147550148365e-01,1.688415445385978098e+00
1.695795077586173960e+01,2.664434138056086976e+00,2.232573452921387536e-01,1.688474720490251269e+00
1.695905720365047387e+01,2.664409818578743483e+00,2.230996919473547946e-01,1.688533933954066590e+00
1.696016363143920813e+01,2.664411980894334064e+00,2.226258345820325280e-01,1.688593063423985408e+00
1.696127005922794240e+01,2.664392567525141420e+00,2.224102676658338551e-01,1.688652101219731749e+00
1.696237648701667666e+01,2.664374361314279405e+00,2.221804507404320783e-01,1.688711079516007407e+00
1.696348291480541093e+01,2.664376183877637860e+00,2.217105245141881842e-01,1.688769964828097603e+00
1.696458934259414519e+01,2.664351267948513957e+00,2.215619867826298939e-01,1.688828767813448817e+00
1.696569577038287946e+01,2.664340590744531223e+00,2.212424027074250399e-01,1.688887508318876352e+00
1.696680219817161728e+01,2.664338442398332951e+00,2.208202114163461682e-01,1.688946150292744974e+00
1.696790862596035154e+01,2.664311251198791641e+00,2.207002776136257338e-01,1.689004720004361859e+00
1.696901505374908581e+01,2.664307601258142366e+00,2.202962665932158282e-01,1.689063219895389434e+00
1.697012148153782007e+01,2.664298904525014500e+00,2.199534002355781059e-01,1.689121620568461601e+00
1.697122790932655434e+01,2.664273231464163061e+00,2.198163332116055135e-01,1.689179957185473757e+00
1.697233433711528860e+01,2.664274332943198598e+00,2.193548145130220783e-01,1.689238214157566143e+00
1.697344076490402287e+01,2.664258212346939381e+00,2.191025583911338503e-01,1.689296376261006261e+00
1.697454719269275714e+01,2.664237445641210567e+00,2.189070099963461580e-01,1.689354478556196248e+00
1.697565362048149140e+01,2.664239842998197272e+00,2.184296061613027196e-01,1.689412491410367201e+00
1.697676004827022567e+01,2.664217334331336673e+00,2.182560498013531580e-01,1.689470417667548352e+00
1.697786647605895993e+01,2.664203596850527767e+00,2.179756279875039449e-01,1.689528283318272317e+00
1.697897290384769420e+01,2.664203545083390967e+00,2.175280266019649633e-01,1.689586052264863358e+00
1.698007933163642846e+01,2.664177315848085037e+00,2.174011171648172480e-01,1.689643744691821103e+00
1.698118575942516273e+01,2.664170934476975283e+00,2.170311248748417188e-01,1.689701370871155239e+00
1.698229218721389699e+01,2.664165355857369910e+00,2.166513906254427524e-01,1.689758897473142785e+00
1.698339861500263126e+01,2.664139012124981498e+00,2.165271441701865085e-01,1.689816356859954016e+00
1.698450504279136553e+01,2.664138449214264348e+00,2.160857770491292074e-01,1.689873740956852277e+00
1.698561147058009979e+01,2.664125712103444510e+00,2.157946052024844741e-01,1.689931027727177959e+00
1.698671789836883406e+01,2.664102871856088406e+00,2.156283641525371941e-01,1.689988253432920917e+00
1.698782432615756832e+01,2.664105132445575119e+00,2.151520635565791484e-01,1.690045393717192868e+00
1.698893075394630259e+01,2.664085455141520953e+00,2.149474779331856933e-01,1.690102443473108673e+00
1.699003718173504041e+01,2.664068826215318708e+00,2.147053288702045759e-01,1.690159433586868820e+00
1.699114360952377467e+01,2.664070233306057300e+00,2.142394711558127385e-01,1.690216329648870808e+00
1.699225003731250894e+01,2.664045613081728714e+00,2.140973316676930138e-01,1.690273144788434267e+00
1.699335646510124320e+01,2.664036310702468491e+00,2.137647676019993337e-01,1.690329896615172522e+00
1.699446289288997747e+01,2.664033447916543285e+00,2.133520605961642114e-01,1.690386549467749244e+00
1.699556932067871173e+01,2.664007137269529757e+00,2.132322495235125792e-01,1.690443131353542849e+00
1.699667574846744600e+01,2.664004413152405437e+00,2.128178722819027702e-01,1.690499642100562472e+00
1.699778217625618026e+01,2.663994993114779497e+00,2.124874236836400421e-01,1.690556053917141810e+00
1.699888860404491453e+01,2.663970660487464670e+00,2.123441180993018707e-01,1.690612402524845459e+00
1.699999503183364880e+01,2.663972109124534970e+00,2.118774410888225324e-01,1.690668670013273589e+00
1.700110145962238306e+01,2.663955546852390111e+00,2.116373023189103697e-01,1.690724843569106906e+00
1.700220788741111733e+01,2.663936338373610102e+00,2.114306952152517904e-01,1.690780957490836123e+00
1.700331431519985159e+01,2.663938523935091673e+00,2.109546049695022463e-01,1.690836980710120008e+00
1.700442074298858586e+01,2.663916071564607524e+00,2.107897086033522216e-01,1.690892918669580691e+00
1.700552717077732012e+01,2.663903813788463193e+00,2.104961804362739386e-01,1.690948795471125532e+00
1.700663359856605439e+01,2.663903154313259858e+00,2.100559742738226932e-01,1.691004574834725105e+00
1.700774002635478865e+01,2.663877566517129036e+00,2.099319965345489702e-01,1.691060279066960437e+00
1.700884645414352292e+01,2.663872312180991297e+00,2.095501452153587241e-01,1.691115915907583478e+00
1.700995288193225718e+01,2.663865993521593811e+00,2.091819414500258878e-01,1.691171453144427517e+00
1.701105930972099145e+01,2.663840812856134832e+00,2.090540946256061183e-01,1.691226924242415830e+00
1.701216573750972572e+01,2.663840842535553755e+00,2.086050920645378115e-01,1.691282318598654522e+00
1.701327216529846353e+01,2.663827528865853278e+00,2.083265804399176968e-01,1.691337616308132619e+00
1.701437859308719780e+01,2.663806176413233917e+00,2.081510745942921348e-01,1.691392853434168009e+00
1.701548502087593207e+01,2.663808451778066466e+00,2.076732598853625600e-01,1.691448003742517692e+00
1.701659144866466633e+01,2.663788613312731535e+00,2.074791690880160577e-01,1.691503064726812999e+00
1.701769787645340060e+01,2.663773518043713207e+00,2.072244061763958978e-01,1.691558065823955737e+00
1.701880430424213486e+01,2.663774467335673357e+00,2.067634893899880089e-01,1.691612971878037941e+00
1.701991073203086913e+01,2.663750245011168083e+00,2.066269391517941700e-01,1.691667798422588742e+00
1.702101715981960339e+01,2.663742233437056850e+00,2.062815825372343870e-01,1.691722560737996428e+00
1.702212358760833766e+01,2.663738666124632282e+00,2.058789543204226635e-01,1.691777223738611724e+00
1.702323001539707192e+01,2.663713311702946118e+00,2.057583435963819540e-01,1.691831817024738394e+00
1.702433644318580619e+01,2.663711411140496477e+00,2.053342107115231907e-01,1.691886337811028040e+00
1.702544287097454045e+01,2.663701327527222773e+00,2.050163461534594278e-01,1.691940760056282356e+00
1.702654929876327472e+01,2.663678365473348464e+00,2.048660042372536794e-01,1.691995119856237961e+00
1.702765572655200899e+01,2.663680067494242021e+00,2.043950486291643831e-01,1.692049397071486494e+00
1.702876215434074325e+01,2.663663157856520414e+00,2.041667245306833245e-01,1.692103581366245502e+00
1.702986858212947752e+01,2.663645484997284374e+00,2.039485914259844546e-01,1.692157706098688763e+00
1.703097500991821178e+01,2.663647397926944826e+00,2.034747408359295628e-01,1.692211738926014286e+00
1.703208143770694605e+01,2.663625106674092358e+00,2.033178122583651493e-01,1.692265687861732593e+00
1.703318786549568031e+01,2.663614259637072212e+00,2.030111621371312458e-01,1.692319574993454090e+00
1.703429429328441458e+01,2.663612980417141340e+00,2.025790887946910812e-01,1.692373364047268236e+00
1.703540072107315240e+01,2.663588122717053697e+00,2.024571402785142471e-01,1.692427079336397133e+00
1.703650714886188666e+01,2.663583898383681703e+00,2.020638718244938958e-01,1.692480726027543847e+00
1.703761357665062093e+01,2.663576879681700316e+00,2.017075608149923038e-01,1.692534273193722738e+00
1.703872000443935519e+01,2.663552912171557985e+00,2.015752338747464900e-01,1.692587755228955659e+00
1.703982643222808946e+01,2.663553434778394902e+00,2.011193843158248229e-01,1.692641159056719413e+00
1.704093286001682372e+01,2.663539626408236050e+00,2.008534289359739933e-01,1.692694467007549886e+00
1.704203928780555799e+01,2.663519760885749932e+00,2.006680282225631606e-01,1.692747714758648048e+00
1.704314571559429226e+01,2.663521974736814624e+00,2.001896349647409590e-01,1.692800874334314587e+00
1.704425214338302652e+01,2.663502077924705613e+00,2.000054972674660536e-01,1.692853945842288654e+00
1.704535857117176079e+01,2.663488465276056427e+00,1.997379029801050199e-01,1.692906957116883104e+00
1.704646499896049505e+01,2.663488923730335411e+00,1.992827726609237848e-01,1.692959872438394742e+00
1.704757142674922932e+01,2.663465196864184037e+00,1.991509729034063036e-01,1.693012709664369009e+00
1.704867785453796358e+01,2.663458388576208424e+00,1.987930761223189458e-01,1.693065481666046646e+00
1.704978428232669785e+01,2.663454135607395301e+00,1.984010678379724280e-01,1.693118154115902829e+00
1.705089071011543211e+01,2.663429804963586722e+00,1.982787384056167168e-01,1.693170758053698988e+00
1.705199713790416638e+01,2.663428626975895774e+00,1.978455095764448668e-01,1.693223288094619638e+00
1.705310356569290064e+01,2.663417945825465871e+00,1.975403291238222447e-01,1.693275720083631031e+00
1.705420999348163491e+01,2.663396374968280966e+00,1.973821886501652967e-01,1.693328090303151789e+00
1.705531642127036918e+01,2.663398242319646503e+00,1.969078549247596510e-01,1.693380376488926142e+00
1.705642284905910344e+01,2.663381081659643268e+00,1.966909806938647032e-01,1.693432570836944873e+00
1.705752927684783771e+01,2.663364913340910078e+00,1.964609129379271957e-01,1.693484705591516981e+00
1.705863570463657553e+01,2.663366501458796165e+00,1.959902151669740689e-01,1.693536747303157064e+00
1.705974213242530979e+01,2.663344473376878074e+00,1.958405200598371254e-01,1.693588706515177122e+00
1.706084856021404406e+01,2.663334962852909271e+00,1.955207991145170021e-01,1.693640603185674331e+00
1.706195498800277832e+01,2.663333061195253482e+00,1.950975528862579633e-01,1.693692401235340927e+00
1.706306141579151259e+01,2.663309015392149703e+00,1.949767198019263792e-01,1.693744126858127919e+00
1.706416784358024685e+01,2.663305723313712736e+00,1.945725338849158270e-01,1.693795782620280743e+00
1.706527427136898112e+01,2.663298052178014963e+00,1.942284152456544566e-01,1.693847339040970290e+00
1.706638069915771538e+01,2.663275338731197373e+00,1.940907508002869541e-01,1.693898831264792015e+00
1.706748712694644965e+01,2.663276258592309542e+00,1.936288767673739752e-01,1.693950243809001499e+00
1.706859355473518391e+01,2.663262041292599580e+00,1.933753076663174697e-01,1.694001561331970995e+00
1.706969998252391818e+01,2.663243652688233709e+00,1.931794322898914840e-01,1.694052818939307370e+00
1.707080641031265245e+01,2.663245736379716178e+00,1.927013977292701963e-01,1.694103987058845240e+00
1.707191283810138671e+01,2.663225883238869329e+00,1.925266189888090451e-01,1.694155068412423359e+00
1.707301926589012098e+01,2.663213695402200543e+00,1.922460411130398616e-01,1.694206089086784717e+00
1.707412569367885524e+01,2.663213639287516976e+00,1.917975116313894723e-01,1.694257012983911403e+00
1.707523212146758951e+01,2.663190500137955663e+00,1.916695981713695540e-01,1.694307860193061455e+00
1.707633854925632377e+01,2.663184804946528317e+00,1.912994772644326380e-01,1.694358641108929309e+00
1.707744497704505804e+01,2.663179893750615257e+00,1.909185739728012365e-01,1.694409322340640678e+00
1.707855140483379230e+01,2.663156645997246663e+00,1.907936148623285144e-01,1.694459936206424988e+00
1.707965783262252657e+01,2.663156091699687700e+00,1.903519955439031131e-01,1.694510474749423290e+00
1.708076426041126084e+01,2.663144884647461019e+00,1.900595325916066836e-01,1.694560915826674341e+00
1.708187068819999865e+01,2.663124716199561259e+00,1.898928708233521556e-01,1.694611295718781552e+00
1.708297711598873292e+01,2.663126667125272462e+00,1.894160756387250899e-01,1.694661590151873121e+00
1.708408354377746718e+01,2.663109352975338240e+00,1.892102262811775626e-01,1.694711793894795981e+00
1.708518997156620145e+01,2.663094650150163556e+00,1.889678759806552311e-01,1.694761937910204130e+00
1.708629639935493572e+01,2.663095870131134024e+00,1.885012266474224152e-01,1.694811987815501020e+00
1.708740282714366998e+01,2.663074203747740842e+00,1.883579924065958699e-01,1.694861956629536870e+00
1.708850925493240425e+01,2.663065951021364341e+00,1.880253182484962760e-01,1.694911862076738274e+00
1.708961568272113851e+01,2.663063433346724462e+00,1.876115466152333267e-01,1.694961668459912030e+00
1.709072211050987278e+01,2.663040273908837019e+00,1.874909085946489529e-01,1.695011403718013288e+00
1.709182853829860704e+01,2.663037816461546026e+00,1.870763601171151203e-01,1.695061067802947408e+00
1.709293496608734131e+01,2.663029547514210282e+00,1.867446693247030165e-01,1.695110632833526809e+00
1.709404139387607557e+01,2.663008119784750161e+00,1.866008367787705957e-01,1.695160134522448292e+00
1.709514782166480984e+01,2.663009345908548209e+00,1.861337906852434387e-01,1.695209555060695594e+00
1.709625424945354411e+01,2.662994808550283476e+00,1.858923728399901887e-01,1.695258881514670302e+00
1.709736067724227837e+01,2.662977878052438019e+00,1.856854962798596964e-01,1.695308148235843637e+00
1.709846710503101264e+01,2.662979770948282088e+00,1.852087545761256504e-01,1.695357324208913274e+00
1.709957353281974690e+01,2.662960061883293150e+00,1.850426913396924777e-01,1.695406414756208013e+00
1.710067996060848117e+01,2.662949234957666445e+00,1.847490437722264789e-01,1.695455444080980145e+00
1.710178638839721543e+01,2.662948649797511447e+00,1.843078942009640231e-01,1.695504375894389071e+00
1.710289281618594970e+01,2.662926184711129629e+00,1.841829819290535797e-01,1.695553232413466782e+00
1.710399924397468396e+01,2.662921510591008456e+00,1.838010149884901079e-01,1.695602021501836143e+00
1.710510567176342178e+01,2.662915976698583265e+00,1.834316432333754077e-01,1.695650710878965794e+00
